gene,rna_lfc,rna_p,prot_lfc,prot_p,mut_freq,neglog10p,concordant,transcriptomic,proteomic,genomic,score
FBXO46,0.2298556445600468,0.00487205085576615,-0.11322818374524246,0.7868136984538522,0.007142857142857143,0.11979865834643606,False,0.2298556445600468,0.11322818374524246,0.11979865834643606,0.3723670352817272
ZNF609,-0.2548184713263879,3.8955118837624585e-07,-0.09255903630414153,0.11924520709559669,0.007142857142857143,0.11979865834643606,True,0.2548184713263879,0.09255903630414153,0.11979865834643606,0.3718404423380727
PCDHGC5,0.030429339117777232,0.7561793212877416,0.40495372920768347,0.028805024104704303,0.007142857142857143,0.11979865834643606,True,0.030429339117777232,0.40495372920768347,0.11979865834643606,0.3718404423380727
CABLES1,0.37279136548331415,0.0006785906236988059,-0.03498728298204057,0.6807390398427359,0.007142857142857143,0.11979865834643606,False,0.37279136548331415,0.03498728298204057,0.11979865834643606,0.3718404423380726
SLC3A2,0.04863075935787009,0.5048062294894526,0.3584977470437174,1.2323956907973897e-09,0.007142857142857143,0.11979865834643606,True,0.04863075935787009,0.3584977470437174,0.11979865834643606,0.371708794102159
ZBED4,-0.133772913960712,0.039726630323131534,-0.22711659828954467,0.07794689141781509,0.007142857142857143,0.11979865834643606,True,0.133772913960712,0.22711659828954467,0.11979865834643606,0.37170879410215896
DYNC1H1,-0.015261067755650615,0.72342629047233,0.09131322788654828,0.004085884956949909,0.014285714285714285,0.3827710261184941,False,0.015261067755650615,0.09131322788654828,0.3827710261184941,0.37144549763033174
DEK,0.34221812806172025,0.0022710235037081707,-0.048008268851447156,0.2323733057406516,0.007142857142857143,0.11979865834643606,False,0.34221812806172025,0.048008268851447156,0.11979865834643606,0.3710505529225908
AFTPH,-0.040162480582665694,0.5703992332138469,-0.382378384642859,4.209405198033132e-13,0.007142857142857143,0.11979865834643606,True,0.040162480582665694,0.382378384642859,0.11979865834643606,0.3710505529225908
EXOC6B,-0.10098970618696335,0.04427542660378058,-0.009867708311229961,0.8243972475941831,0.014285714285714285,0.3827710261184941,True,0.10098970618696335,0.009867708311229961,0.3827710261184941,0.37078725645076355
RTCB,0.11267744449422068,0.013785014878511677,-0.25162395980715146,4.3231596846082807e-10,0.007142857142857143,0.11979865834643606,False,0.11267744449422068,0.25162395980715146,0.11979865834643606,0.37012901527119535
AREL1,0.0391933574064538,0.3150135811982321,-0.3815616364707015,0.20141780205930626,0.007142857142857143,0.11979865834643606,False,0.0391933574064538,0.3815616364707015,0.11979865834643606,0.3696024223275408
TMEM102,0.1710694258103551,0.1474199818635966,-0.15948492243199652,0.1620952816198951,0.007142857142857143,0.11979865834643606,False,0.1710694258103551,0.15948492243199652,0.11979865834643606,0.3694707740916272
SEC14L1,-0.23677663277678462,0.005311395118498385,-0.10014896311928823,0.3059015189335494,0.007142857142857143,0.11979865834643606,True,0.23677663277678462,0.10014896311928823,0.11979865834643606,0.3693391258557135
RTF1,0.04190533158071119,0.2940051277705154,0.060568354064532315,0.10535070561746546,0.014285714285714285,0.3827710261184941,True,0.04190533158071119,0.060568354064532315,0.3827710261184941,0.3692074776197999
RBFOX2,0.035771001135451286,0.5813605805848198,0.3846731867510442,2.4404346562529046e-09,0.007142857142857143,0.11979865834643606,True,0.035771001135451286,0.3846731867510442,0.11979865834643606,0.3690758293838863
PRR14L,-0.05000793048611207,0.22598291022544914,0.35146030396197503,0.09214086134413847,0.007142857142857143,0.11979865834643606,False,0.05000793048611207,0.35146030396197503,0.11979865834643606,0.3690758293838862
FABP12,-0.23348326407113482,0.10217528000769278,-0.10259568766476335,0.5112614013788719,0.007142857142857143,0.11979865834643606,True,0.23348326407113482,0.10259568766476335,0.11979865834643606,0.36854923644023163
KRR1,0.10991615026761359,0.15609416635251427,-0.25160807213460146,1.0310775029980704e-05,0.007142857142857143,0.11979865834643606,False,0.10991615026761359,0.25160807213460146,0.11979865834643606,0.3682859399684044
LONP2,-0.16291118099738355,0.01698170001524639,-0.17023746298238862,0.000617681206009465,0.007142857142857143,0.11979865834643606,True,0.16291118099738355,0.17023746298238862,0.11979865834643606,0.3681542917324908
RWDD2B,-0.1638657030266959,0.015995760637266505,-0.1678128359360329,0.07526332230077908,0.007142857142857143,0.11979865834643606,True,0.1638657030266959,0.1678128359360329,0.11979865834643606,0.3680226434965771
MGA,-0.1849129720683731,0.000702746557134014,0.14458338191649034,0.005615472601393019,0.007142857142857143,0.11979865834643606,False,0.1849129720683731,0.14458338191649034,0.11979865834643606,0.3678909952606635
SF3B1,-0.013827586912174894,0.8117683648081376,0.03510713408936539,0.14735369093041933,0.02857142857142857,1.2631321245564464,False,0.013827586912174894,0.03510713408936539,1.2631321245564464,0.36782517114270663
HSP90AB1,0.20469861363921815,0.002460146525535238,0.41971404837791226,7.042854579881371e-29,0.0,-0.0,True,0.20469861363921815,0.41971404837791226,-0.0,0.3677593470247498
DHX9,0.14126576007780045,1.9075190417113622e-05,0.20533832065850177,7.193239699553855e-13,0.007142857142857143,0.11979865834643606,True,0.14126576007780045,0.20533832065850177,0.11979865834643606,0.36762769878883617
RNF220,0.04539277491819682,0.23245154096492876,0.3542617388139071,3.07675519538974e-05,0.007142857142857143,0.11979865834643606,True,0.04539277491819682,0.3542617388139071,0.11979865834643606,0.36736440231700895
ARHGAP17,-0.13745267448953236,0.04767463661402527,0.21035633715689883,3.1373084514559967e-06,0.007142857142857143,0.11979865834643606,False,0.13745267448953236,0.21035633715689883,0.11979865834643606,0.36723275408109535
PLEKHF1,0.012144126688696133,0.9362123394738852,0.4262059238759015,1.413749103835541e-07,0.007142857142857143,0.11979865834643606,True,0.012144126688696133,0.4262059238759015,0.11979865834643606,0.3672327540810953
KDM6A,-0.10136201305373937,0.3100265955272269,0.0054324547825039815,0.9340706228278367,0.014285714285714285,0.3827710261184941,False,0.10136201305373937,0.0054324547825039815,0.3827710261184941,0.3672327540810953
METTL18,0.2237445931333788,0.012471358145611774,0.10942788402452663,0.564732319440307,0.007142857142857143,0.11979865834643606,True,0.2237445931333788,0.10942788402452663,0.11979865834643606,0.36710110584518163
WNK1,0.16353717171895887,0.014900081084816486,0.16727724558100476,3.77920847754779e-09,0.007142857142857143,0.11979865834643606,True,0.16353717171895887,0.16727724558100476,0.11979865834643606,0.366969457609268
MED24,0.0051237226279301495,0.9213650702582651,0.09462760491481959,0.05791816542316269,0.014285714285714285,0.3827710261184941,True,0.0051237226279301495,0.09462760491481959,0.3827710261184941,0.3665745129015271
ENPP4,0.08947034963982148,0.3927257374451931,0.27901232948883603,0.00014037586163650686,0.007142857142857143,0.11979865834643606,True,0.08947034963982148,0.27901232948883603,0.11979865834643606,0.36604791995787256
TSC2,-0.27158475091690804,0.0006094972594572221,-0.07491973083786974,0.01632149887418272,0.007142857142857143,0.11979865834643606,True,0.27158475091690804,0.07491973083786974,0.11979865834643606,0.3659162717219589
KDM3A,0.13235787434134139,0.0967157397452506,0.21394998031550827,0.0002643511492397935,0.007142857142857143,0.11979865834643606,True,0.13235787434134139,0.21394998031550827,0.11979865834643606,0.365521327014218
SCRIB,0.2599341919302649,0.017117454056427256,0.07777756826998328,0.021805748702751523,0.007142857142857143,0.11979865834643606,True,0.2599341919302649,0.07777756826998328,0.11979865834643606,0.36499473407056343
SMARCC1,-0.16261359610179227,0.028805843390969324,-0.1648152926160904,3.6862427247750295e-05,0.007142857142857143,0.11979865834643606,True,0.16261359610179227,0.1648152926160904,0.11979865834643606,0.36499473407056343
PLEKHO2,-0.07503672237491799,0.6039016138457928,0.2996932016821603,2.260221542795646e-05,0.007142857142857143,0.11979865834643606,False,0.07503672237491799,0.2996932016821603,0.11979865834643606,0.36486308583464977
HERC5,0.20799331688835032,0.03378979034615274,0.11819989545222143,0.19066829787325495,0.007142857142857143,0.11979865834643606,True,0.20799331688835032,0.11819989545222143,0.11979865834643606,0.36446814112690884
DAB2IP,-0.07802043976312767,0.39229080005714295,0.29235956513496575,2.7762847302293337e-11,0.007142857142857143,0.11979865834643606,False,0.07802043976312767,0.29235956513496575,0.11979865834643606,0.364073196419168
FAM135A,0.42152127635715786,1.745244332920255e-06,0.0076237349678329736,0.957396050386598,0.007142857142857143,0.11979865834643606,True,0.42152127635715786,0.0076237349678329736,0.11979865834643606,0.36407319641916797
PMEPA1,0.018893316448169273,0.9139686883773299,0.07556578721747442,0.6235988509313923,0.014285714285714285,0.3827710261184941,True,0.018893316448169273,0.07556578721747442,0.3827710261184941,0.3639415481832543
SLCO2B1,-0.1799288226333342,0.21328845305015642,0.14078468910995312,0.1260892691059548,0.007142857142857143,0.11979865834643606,False,0.1799288226333342,0.14078468910995312,0.11979865834643606,0.36328330700368616
GLI1,0.13631104224623414,0.5193972342211787,0.20293595609852133,0.17115503933537438,0.007142857142857143,0.11979865834643606,True,0.13631104224623414,0.20293595609852133,0.11979865834643606,0.36328330700368616
SPDYE3,0.033631939386900456,0.7538450633283517,-0.36816332239353855,0.08258506643832551,0.007142857142857143,0.11979865834643606,False,0.033631939386900456,0.36816332239353855,0.11979865834643606,0.3631516587677725
ABCF2,0.19869212498429967,0.00012078095514547384,0.12296824879345891,0.00482180632316649,0.007142857142857143,0.11979865834643606,True,0.19869212498429967,0.12296824879345891,0.11979865834643606,0.3631516587677725
RAD51C,0.02044853551887016,0.7518075774164433,-0.4000357518158655,0.32722064183461574,0.007142857142857143,0.11979865834643606,False,0.02044853551887016,0.4000357518158655,0.11979865834643606,0.3631516587677725
BTN2A1,0.23222829107546694,0.003794937039632918,-0.09644276172996413,0.23174150833844684,0.007142857142857143,0.11979865834643606,False,0.23222829107546694,0.09644276172996413,0.11979865834643606,0.3631516587677725
SPIRE1,0.176796609356904,0.019450268288464075,-0.14311088800355165,0.5053322186077687,0.007142857142857143,0.11979865834643606,False,0.176796609356904,0.14311088800355165,0.11979865834643606,0.36302001053185884
UBALD1,0.31483088985297947,0.006967749788356129,0.04978513151530706,0.7831334616331024,0.007142857142857143,0.11979865834643606,True,0.31483088985297947,0.04978513151530706,0.11979865834643606,0.36288836229594523
CLEC14A,-0.3771166527402716,0.010062896266489452,0.01981147840363917,0.8596432423883166,0.007142857142857143,0.11979865834643606,False,0.3771166527402716,0.01981147840363917,0.11979865834643606,0.362230121116377
ERICH1,-0.0050532752438900985,0.9367180772308089,-0.0886721457583377,0.37055444957625355,0.014285714285714285,0.3827710261184941,True,0.0050532752438900985,0.0886721457583377,0.3827710261184941,0.3620984728804634
FOLR1,-0.3652525157403659,0.2499038299125851,0.026957717243174528,0.8615082931618222,0.007142857142857143,0.11979865834643606,False,0.3652525157403659,0.026957717243174528,0.11979865834643606,0.3620984728804634
PLCG1,0.0023834360587144943,0.9742816827980972,0.43258208029177325,2.38361021379155e-18,0.007142857142857143,0.11979865834643606,True,0.0023834360587144943,0.43258208029177325,0.11979865834643606,0.36144023170089523
EHMT2,-0.09120078180150415,0.05217937931399747,0.006968749618692982,0.8756767082613895,0.014285714285714285,0.3827710261184941,False,0.09120078180150415,0.006968749618692982,0.3827710261184941,0.3614402317008952
ADGRL3,0.009940961890643862,0.9669392714941198,-0.415048802908597,0.26391045942647884,0.007142857142857143,0.11979865834643606,False,0.009940961890643862,0.415048802908597,0.11979865834643606,0.36130858346498157
INPP5B,-0.23324465865762178,2.2803972392206386e-07,-0.0911675709010602,0.14557358118992098,0.007142857142857143,0.11979865834643606,True,0.23324465865762178,0.0911675709010602,0.11979865834643606,0.36091363875724064
CBLL1,0.13840802351746895,0.13152657517459704,-0.19227539568323238,0.005328982564678393,0.007142857142857143,0.11979865834643606,False,0.13840802351746895,0.19227539568323238,0.11979865834643606,0.3605186940494997
CRISPLD1,-0.12107280993256886,0.6680005714061367,0.22086525557139502,0.7106444932257836,0.007142857142857143,0.11979865834643606,False,0.12107280993256886,0.22086525557139502,0.11979865834643606,0.36051869404949966
PXMP2,-0.38838606688801214,0.0318812401142795,0.012961690935028969,0.9475053716442323,0.007142857142857143,0.11979865834643606,False,0.38838606688801214,0.012961690935028969,0.11979865834643606,0.36025539757767244
TRIM56,0.09746091192688233,0.09631846224052353,-0.2537430102308562,1.7229887259708874e-11,0.007142857142857143,0.11979865834643606,False,0.09746091192688233,0.2537430102308562,0.11979865834643606,0.3598604528699315
ATF7,-0.20285826114708527,0.036628651207464114,-0.1150254497152794,0.11514929083913598,0.007142857142857143,0.11979865834643606,True,0.20285826114708527,0.1150254497152794,0.11979865834643606,0.3597288046340179
CHAMP1,-0.24139476527901316,0.0024555803953427865,-0.08382797818236654,0.0007904754682346618,0.007142857142857143,0.11979865834643606,True,0.24139476527901316,0.08382797818236654,0.11979865834643606,0.3597288046340179
MAN2C1,-0.23308426643959912,0.001486211356871569,0.08952575729415813,0.05401908049842551,0.007142857142857143,0.11979865834643606,False,0.23308426643959912,0.08952575729415813,0.11979865834643606,0.3597288046340179
RLF,0.24607746652709928,0.0002824042185361881,-0.0808992758699425,0.36553398807119203,0.007142857142857143,0.11979865834643606,False,0.24607746652709928,0.0808992758699425,0.11979865834643606,0.3597288046340179
DENND5A,-0.282595017196563,4.0929466605514325e-05,-0.05985685315755518,0.513621613903845,0.007142857142857143,0.11979865834643606,True,0.282595017196563,0.05985685315755518,0.11979865834643606,0.3588072669826224
UQCC1,0.05379320498032669,0.14021640856853115,-0.3171408541690752,3.952456825395259e-05,0.007142857142857143,0.11979865834643606,False,0.05379320498032669,0.3171408541690752,0.11979865834643606,0.3586756187467087
WDR45,-0.10660449584077902,0.014350792137409002,-0.2376323101067328,1.323319577386044e-05,0.007142857142857143,0.11979865834643606,True,0.10660449584077902,0.2376323101067328,0.11979865834643606,0.35828067403896785
ADGRL4,-0.0557826465410205,0.716374401282299,-0.31146027688235733,0.002736262932980583,0.007142857142857143,0.11979865834643606,True,0.0557826465410205,0.31146027688235733,0.11979865834643606,0.35749078462348605
SENP6,-0.19984269970029267,0.03885022249483962,-0.11385099273065435,0.10709708459272092,0.007142857142857143,0.11979865834643606,True,0.19984269970029267,0.11385099273065435,0.11979865834643606,0.3570958399157451
NOM1,-0.10130998875856889,0.09243729641843941,-0.2430653373756826,0.0009634057106362242,0.007142857142857143,0.11979865834643606,True,0.10130998875856889,0.2430653373756826,0.11979865834643606,0.35696419167983146
KIF5A,-0.10053372248336956,0.6386678969876506,-0.24590456599722899,0.37481071706939145,0.007142857142857143,0.11979865834643606,True,0.10053372248336956,0.24590456599722899,0.11979865834643606,0.3568325434439178
DOCK7,0.09644830635958535,0.04959680919911144,0.2501002463489108,4.003942748321373e-14,0.007142857142857143,0.11979865834643606,True,0.09644830635958535,0.2501002463489108,0.11979865834643606,0.3567008952080042
INTS3,-0.16495140945392528,0.001592994086783028,-0.1469400495505795,6.375408978491826e-05,0.007142857142857143,0.11979865834643606,True,0.16495140945392528,0.1469400495505795,0.11979865834643606,0.35643759873617686
TNS3,-0.38413186801615673,3.183214388255011e-05,-0.009587980770263016,0.6710372784549824,0.007142857142857143,0.11979865834643606,True,0.38413186801615673,0.009587980770263016,0.11979865834643606,0.35604265402843605
SMG1,0.08964810158463088,0.16116285496673297,0.002445102244241326,0.9467258611710414,0.014285714285714285,0.3827710261184941,True,0.08964810158463088,0.002445102244241326,0.3827710261184941,0.3556477093206951
SETD1A,-0.23007059600897506,0.007947130163972268,-0.08677635673751283,0.13127287547644312,0.007142857142857143,0.11979865834643606,True,0.23007059600897506,0.08677635673751283,0.11979865834643606,0.3555160610847814
LRCH3,-0.06655117210365269,0.18893019635790978,0.2904437838118419,4.625317590255689e-10,0.007142857142857143,0.11979865834643606,False,0.06655117210365269,0.2904437838118419,0.11979865834643606,0.3555160610847814
POFUT1,-0.05663005514624864,0.18313002037666928,0.30547942120562865,1.3070011492549143e-06,0.007142857142857143,0.11979865834643606,False,0.05663005514624864,0.30547942120562865,0.11979865834643606,0.3552527646129542
KIAA1671,-0.13350119519603965,0.2636898586695162,-0.18999226115755263,1.318413870088686e-06,0.007142857142857143,0.11979865834643606,True,0.13350119519603965,0.18999226115755263,0.11979865834643606,0.3552527646129542
THUMPD1,-0.336890247112402,0.00019738893429266046,-0.032124691133219585,0.5131913621263855,0.007142857142857143,0.11979865834643606,True,0.336890247112402,0.032124691133219585,0.11979865834643606,0.3552527646129542
MAP4K3,0.11911383224380678,0.17141038196659256,-0.21271655412108004,1.8702276707082528e-05,0.007142857142857143,0.11979865834643606,False,0.11911383224380678,0.21271655412108004,0.11979865834643606,0.3552527646129542
SCRN1,-0.1820002651661401,0.000560237529067248,-0.12474640253570257,0.0017428196579296338,0.007142857142857143,0.11979865834643606,True,0.1820002651661401,0.12474640253570257,0.11979865834643606,0.35472617166929965
PPME1,0.40771682862157377,4.625314331869682e-11,-0.0020933223569983284,0.9549880686255456,0.007142857142857143,0.11979865834643606,False,0.40771682862157377,0.0020933223569983284,0.11979865834643606,0.35459452343338593
MRAS,-0.0504724154762588,0.6783671606534877,0.31363845361997633,0.006133356245058386,0.007142857142857143,0.11979865834643606,False,0.0504724154762588,0.31363845361997633,0.11979865834643606,0.35459452343338593
PEX19,0.026751367842335227,0.6550161845973008,0.35563444784574827,3.308363981662872e-09,0.007142857142857143,0.11979865834643606,True,0.026751367842335227,0.35563444784574827,0.11979865834643606,0.3538046340179041
VPS45,0.1281129701845014,0.0003227168969424216,0.19446894744309517,1.2308824622428367e-05,0.007142857142857143,0.11979865834643606,True,0.1281129701845014,0.19446894744309517,0.11979865834643606,0.35367298578199047
POLR1C,0.15112540554869724,0.004948769957593742,-0.15697874596028782,0.00968700513574866,0.007142857142857143,0.11979865834643606,False,0.15112540554869724,0.15697874596028782,0.11979865834643606,0.35327804107424954
ZBTB41,0.2707808878370539,0.02212623690735713,-0.059356296147896614,0.8143077944914278,0.007142857142857143,0.11979865834643606,False,0.2707808878370539,0.059356296147896614,0.11979865834643606,0.35314639283833593
DNAJC7,0.14918405899091347,0.000286284810517173,0.15832524454499008,0.0014640586452120412,0.007142857142857143,0.11979865834643606,True,0.14918405899091347,0.15832524454499008,0.11979865834643606,0.35314639283833593
GLG1,-0.14976305622307962,0.06714462549943195,0.15760937448849432,0.000724439000049953,0.007142857142857143,0.11979865834643606,False,0.14976305622307962,0.15760937448849432,0.11979865834643606,0.35288309636650866
STK25,-0.0715682785152083,0.21962910382167222,0.27732272011874315,5.4134469571529955e-05,0.007142857142857143,0.11979865834643606,False,0.0715682785152083,0.27732272011874315,0.11979865834643606,0.352751448130595
PRICKLE2,-0.3084158945113007,0.017827408176639494,-0.04089841516309356,0.8951520297902861,0.007142857142857143,0.11979865834643606,True,0.3084158945113007,0.04089841516309356,0.11979865834643606,0.3526197998946814
MCRIP2,-0.03995979895916335,0.7559427224791233,-0.32942462939956485,0.15420990382197441,0.007142857142857143,0.11979865834643606,True,0.03995979895916335,0.32942462939956485,0.11979865834643606,0.3526197998946814
PMS1,-0.04993779611019811,0.5374882420426343,-0.30848367619827854,0.0003760372377075109,0.007142857142857143,0.11979865834643606,True,0.04993779611019811,0.30848367619827854,0.11979865834643606,0.3519615587151132
ASCC3,0.12308732475654871,0.020396152402837913,-0.19883230354251324,2.3386382240513997e-08,0.007142857142857143,0.11979865834643606,False,0.12308732475654871,0.19883230354251324,0.11979865834643606,0.35182991047919954
NUP155,0.2954675464530343,4.867691106205118e-08,0.044760688862492515,0.09161620866437917,0.007142857142857143,0.11979865834643606,True,0.2954675464530343,0.044760688862492515,0.11979865834643606,0.35169826224328593
MID1,-0.20942992320167875,0.04154296766326319,0.09535600226649166,0.08222105074431119,0.007142857142857143,0.11979865834643606,False,0.20942992320167875,0.09535600226649166,0.11979865834643606,0.3511716692996314
ZZZ3,-0.007767515483331877,0.9239309549680677,-0.3934378483319456,5.9229421659992296e-06,0.007142857142857143,0.11979865834643606,True,0.007767515483331877,0.3934378483319456,0.11979865834643606,0.3511716692996314
DCHS1,-0.08405357146717662,0.45657153566983827,-0.0014420968187600636,0.9854387852969152,0.014285714285714285,0.3827710261184941,True,0.08405357146717662,0.0014420968187600636,0.3827710261184941,0.3505134281200632
MTERF1,0.1677738694492792,0.003997274353818102,-0.13340765067896854,0.39962946602230554,0.007142857142857143,0.11979865834643606,False,0.1677738694492792,0.13340765067896854,0.11979865834643606,0.35038177988414954
KIF1B,-0.35227028401438965,0.00045749654159156136,0.017285698550896456,0.6583704893156289,0.007142857142857143,0.11979865834643606,False,0.35227028401438965,0.017285698550896456,0.11979865834643606,0.35011848341232227
ISCU,-0.1191165316293823,0.07547328903372236,-0.2019976788046698,0.0004451467247336171,0.007142857142857143,0.11979865834643606,True,0.1191165316293823,0.2019976788046698,0.11979865834643606,0.35011848341232227
SIPA1,0.09605258409232498,0.551697724627506,0.23738409313797249,9.93390107103569e-06,0.007142857142857143,0.11979865834643606,True,0.09605258409232498,0.23738409313797249,0.11979865834643606,0.349855186940495
MED13L,-0.39666067783875647,4.242912081507395e-06,0.0008998614815922679,0.9882816818597203,0.007142857142857143,0.11979865834643606,False,0.39666067783875647,0.0008998614815922679,0.11979865834643606,0.349855186940495
CBFA2T2,-0.22956944874494134,5.818579146163678e-05,0.07672461971331401,0.42448861470562416,0.007142857142857143,0.11979865834643606,False,0.22956944874494134,0.07672461971331401,0.11979865834643606,0.34906529752501314
PCDHB9,0.32601557107195767,0.001731577060983629,-0.02927489601466604,0.9686795537315854,0.007142857142857143,0.11979865834643606,False,0.32601557107195767,0.02927489601466604,0.11979865834643606,0.34906529752501314
RBM5,-0.3943801823018429,5.97775315761788e-13,-0.0003571794803356454,0.9938289888392715,0.007142857142857143,0.11979865834643606,True,0.3943801823018429,0.0003571794803356454,0.11979865834643606,0.3488020010531859
PNKP,0.017002695765636844,0.8348396245435173,-0.05625671436325064,0.15315955197956918,0.014285714285714285,0.3827710261184941,False,0.017002695765636844,0.05625671436325064,0.3827710261184941,0.3486703528172722
SAR1A,0.16339079012421998,0.013130168205353836,-0.13714765441953247,0.009624318289022177,0.007142857142857143,0.11979865834643606,False,0.16339079012421998,0.13714765441953247,0.11979865834643606,0.3485387045813586
POP5,0.1138153546741858,0.015507281242964601,-0.20799564312218166,0.009337843554773325,0.007142857142857143,0.11979865834643606,False,0.1138153546741858,0.20799564312218166,0.11979865834643606,0.3485387045813586
SLC1A3,-0.11619387589556496,0.6680013239916369,0.2026923751349905,0.3335035796851032,0.007142857142857143,0.11979865834643606,False,0.11619387589556496,0.2026923751349905,0.11979865834643606,0.3482754081095313
STAU2,0.016501181287939204,0.7960754825037415,-0.35925657955791124,3.30329963745633e-13,0.007142857142857143,0.11979865834643606,False,0.016501181287939204,0.35925657955791124,0.11979865834643606,0.3481437598736177
ARHGAP35,-0.28647859397934283,2.1569977923648805e-06,0.043909398318394466,0.11558319007120016,0.007142857142857143,0.11979865834643606,False,0.28647859397934283,0.043909398318394466,0.11979865834643606,0.34801211163770407
FUBP1,0.16490916740653994,1.4879239008268015e-05,0.1327777976058684,1.586496374741706e-05,0.007142857142857143,0.11979865834643606,True,0.16490916740653994,0.1327777976058684,0.11979865834643606,0.34761716692996314
GON4L,0.031851588228184013,0.4110255972337188,0.0036604451463730925,0.9693030544197292,0.02142857142857143,0.7707690936040651,True,0.031851588228184013,0.0036604451463730925,0.7707690936040651,0.34709057398630855
HIST1H1E,0.03813211401642391,0.6056402676368584,0.32036395120870864,6.772450734156746e-05,0.007142857142857143,0.11979865834643606,True,0.03813211401642391,0.32036395120870864,0.11979865834643606,0.3466956292785677
NOS1AP,0.33824453490622286,0.021132770287072302,0.0191755684434618,0.8038232640770692,0.007142857142857143,0.11979865834643606,True,0.33824453490622286,0.0191755684434618,0.11979865834643606,0.34656398104265407
ZMYM2,0.10333548484786981,0.11373064853104131,0.21858242055607136,2.7973007628838968e-08,0.007142857142857143,0.11979865834643606,True,0.10333548484786981,0.21858242055607136,0.11979865834643606,0.346563981042654
SUGP2,-0.22341304062665124,9.305007018801265e-05,-0.07773791140568775,0.009358590386266623,0.007142857142857143,0.11979865834643606,True,0.22341304062665124,0.07773791140568775,0.11979865834643606,0.34643233280674035
ESD,-0.0307736454375096,0.6442307967039649,-0.3319532290171807,1.2020014018616937e-18,0.007142857142857143,0.11979865834643606,True,0.0307736454375096,0.3319532290171807,0.11979865834643606,0.34630068457082674
POGLUT1,0.06683579694432318,0.2514271828603812,0.27052799125328875,8.00567649105071e-05,0.007142857142857143,0.11979865834643606,True,0.06683579694432318,0.27052799125328875,0.11979865834643606,0.34616903633491314
OPA1,0.1417186648265254,0.01650597555135818,0.15632439001302956,1.49163644359879e-05,0.007142857142857143,0.11979865834643606,True,0.1417186648265254,0.15632439001302956,0.11979865834643606,0.34616903633491314
SMTN,-0.09423996068684559,0.397329473638491,0.23305895347612804,0.022153030028902926,0.007142857142857143,0.11979865834643606,False,0.09423996068684559,0.23305895347612804,0.11979865834643606,0.34616903633491314
ZNF417,0.025100306037217024,0.49532033467226383,0.046471616914601555,0.5428017253549688,0.014285714285714285,0.3827710261184941,True,0.025100306037217024,0.046471616914601555,0.3827710261184941,0.3461690363349131
BRCC3,0.2503980402919517,0.00010869890997145887,0.059023097067843366,0.19964038059873826,0.007142857142857143,0.11979865834643606,True,0.2503980402919517,0.059023097067843366,0.11979865834643606,0.3457740916271722
IFT57,-0.1815120828600243,0.00024498174375070606,-0.11116403056889013,0.14948607868653654,0.007142857142857143,0.11979865834643606,True,0.1815120828600243,0.11116403056889013,0.11979865834643606,0.3456424433912585
SIGIRR,-0.037353201485029075,0.7008351205727534,-0.31739898650467424,0.001150688868462867,0.007142857142857143,0.11979865834643606,True,0.037353201485029075,0.31739898650467424,0.11979865834643606,0.3455107951553449
ATP11C,0.11256337564771712,0.27352577991166027,-0.20114295879479727,0.0005417612819073829,0.007142857142857143,0.11979865834643606,False,0.11256337564771712,0.20114295879479727,0.11979865834643606,0.34485255397577674
SIGLEC1,0.11118954425727168,0.6596003923601754,0.20283131175118285,0.02490316386761523,0.007142857142857143,0.11979865834643606,True,0.11118954425727168,0.20283131175118285,0.11979865834643606,0.344720905739863
PKD2,-0.2761612231454791,0.005241832173639632,0.04518304854731525,0.4995175703069263,0.007142857142857143,0.11979865834643606,False,0.2761612231454791,0.04518304854731525,0.11979865834643606,0.3439310163243812
ERCC8,-0.023849623804508724,0.6072207345076445,-0.33371316946411156,0.01372192859912072,0.007142857142857143,0.11979865834643606,True,0.023849623804508724,0.33371316946411156,0.11979865834643606,0.34379936808846756
TJAP1,-0.017508801882520686,0.7521345599668273,0.3461169251093317,1.8221852715594323e-05,0.007142857142857143,0.11979865834643606,False,0.017508801882520686,0.3461169251093317,0.11979865834643606,0.3435360716166403
NUFIP2,0.33282701957108074,0.00010622777756751063,0.01825350269924897,0.5758535377562572,0.007142857142857143,0.11979865834643606,True,0.33282701957108074,0.01825350269924897,0.11979865834643606,0.34300947867298576
SEMA6B,-0.015203040153561886,0.9340912587291003,0.35110850120215,0.08013980597697323,0.007142857142857143,0.11979865834643606,False,0.015203040153561886,0.35110850120215,0.11979865834643606,0.34248288572933117
RABAC1,0.12552507719242634,0.1996777923025964,-0.1694025920828146,0.05053122875447081,0.007142857142857143,0.11979865834643606,False,0.12552507719242634,0.1694025920828146,0.11979865834643606,0.3420879410215903
ZNF800,0.03377286749216957,0.7283845047870376,0.033840837522379985,0.6379871650170321,0.014285714285714285,0.3827710261184941,True,0.03377286749216957,0.033840837522379985,0.3827710261184941,0.34156134807793576
SMPD4,0.021633692257591264,0.6869174047059821,-0.3334837623358595,3.038562871534702e-07,0.007142857142857143,0.11979865834643606,False,0.021633692257591264,0.3334837623358595,0.11979865834643606,0.3415613480779357
PUS10,0.08865303242835587,0.36621742103759997,-0.23094731521573664,0.0018920612204714198,0.007142857142857143,0.11979865834643606,False,0.08865303242835587,0.23094731521573664,0.11979865834643606,0.3415613480779357
